r         V1
20.170000 0.293867
20.170000 1.403183
20.170000 0.293749
20.170000 1.402942
20.170000 0.293839
20.170000 1.402720
20.170000 0.293741
20.170000 1.403139
20.170000 0.293611
20.170000 1.402748
20.170000 0.293859
20.170000 1.402778
20.170000 0.293565
20.170000 1.403053
20.170000 0.293829
20.170000 1.402709
20.170000 0.293781
20.170000 1.402875
20.170000 0.293525
20.170000 1.402924
20.170000 0.293652
20.170000 1.403060
20.170000 0.293820
20.170000 1.402919
20.170000 0.293637
20.170000 1.403089
20.170000 0.293921
20.170000 1.402994
20.170000 0.293846
20.170000 1.402909
20.170000 0.293700
20.170000 1.402743
20.170000 0.293919
20.170000 1.402886
20.170000 0.293774
20.170000 1.402875
20.170000 0.293716
20.170000 1.402920
20.170000 0.293858
20.170000 1.403113
20.170000 0.293628
20.170000 1.402758
20.170000 0.293685
20.170000 1.403052
20.170000 0.293826
20.170000 1.402785
20.170000 0.293486
20.170000 1.402722
20.170000 0.293608
20.170000 1.403122
20.170000 0.293584
20.170000 1.402874
20.170000 0.293470
20.170000 1.402900
20.170000 0.293484
20.170000 1.402816
20.170000 0.293800
20.170000 1.403133
20.170000 0.293616
20.170000 1.403006
20.170000 0.293588
20.170000 1.402952
20.170000 0.293825
20.170000 1.403107
20.170000 0.293759
20.170000 1.403091
20.170000 0.293726
20.170000 1.403066
20.170000 0.293666
20.170000 1.403046
20.170000 0.293884
20.170000 1.403116
20.170000 0.293825
20.170000 1.402978
20.170000 0.293733
20.170000 1.402910
20.170000 0.293868
20.170000 1.403085
20.170000 0.293884
20.170000 1.403101
20.170000 0.293854
20.170000 1.402672
20.170000 0.293864
20.170000 1.403007
20.170000 0.293902
20.170000 1.403034
20.170000 0.293830
20.170000 1.402725
20.170000 0.293833
20.170000 1.402860
20.170000 0.293879
20.170000 1.402889
20.170000 0.293781
20.170000 1.403112
20.170000 0.293805
20.170000 1.402653
20.170000 0.293814
20.170000 1.402707
20.170000 0.293818
20.170000 1.402739
20.170000 0.293743
20.170000 1.402854
20.170000 0.293695
20.170000 1.402780
20.170000 0.293585
20.170000 1.402683
20.170000 0.293804
20.170000 1.403012
20.170000 0.293681
20.170000 1.402943
20.170000 0.293633
20.170000 1.402661
20.170000 0.293628
20.170000 1.403107
20.170000 0.293780
20.170000 1.403074
20.170000 0.293633
20.170000 1.402807
20.170000 0.293499
20.170000 1.403142
20.170000 0.293848
20.170000 1.403170
20.170000 0.293569
20.170000 1.402933
20.170000 0.293690
20.170000 1.403098
20.170000 0.293897
20.170000 1.403107
20.170000 0.293767
20.170000 1.402973
20.170000 0.293832
20.170000 1.402830
20.170000 0.293908
20.170000 1.403072
20.170000 0.293917
20.170000 1.402906
20.170000 0.293924
20.170000 1.403122
20.170000 0.293918
20.170000 1.403045
20.170000 0.293805
20.170000 1.403123
20.170000 0.293842
20.170000 1.402661
20.170000 0.293824
20.170000 1.402998
20.170000 0.293771
20.170000 1.403055
20.170000 0.293818
20.170000 1.403175
20.170000 0.293573
20.170000 1.402903
20.170000 0.293698
20.170000 1.402926
20.170000 0.293900
20.170000 1.403062
20.170000 0.293791
20.170000 1.402777
20.170000 0.293745
20.170000 1.402748
20.170000 0.293791
20.170000 1.403160
20.170000 0.293665
20.170000 1.402840
20.170000 0.293901
20.170000 1.402726
20.170000 0.293633
20.170000 1.403089
20.170000 0.293792
20.170000 1.402700
20.170000 0.293817
20.170000 1.402847
20.170000 0.293476
20.170000 1.402975
20.170000 0.293912
20.170000 1.402872
20.170000 0.293830
20.170000 1.402909
20.170000 0.293600
20.170000 1.402817
20.170000 0.293930
20.170000 1.403020
20.170000 0.293871
20.170000 1.402919
20.170000 0.293683
20.170000 1.402672
20.170000 0.293913
20.170000 1.402934
20.170000 0.293809
20.170000 1.402902
20.170000 0.293715
20.170000 1.402862
20.170000 0.293859
20.170000 1.402757
20.170000 0.293662
20.170000 1.402807
20.170000 0.293701
20.170000 1.403014
20.170000 0.293831
20.170000 1.402858
20.170000 0.293618
20.170000 1.402649
20.170000 0.293641
20.170000 1.403092
20.170000 0.293877
20.170000 1.402743
20.170000 0.293542
20.170000 1.402847
20.170000 0.293534
20.170000 1.402810
20.170000 0.293760
20.170000 1.403055
20.170000 0.293559
20.170000 1.402984
20.170000 0.293530
20.170000 1.402889
20.170000 0.293819
20.170000 1.403115
20.170000 0.293712
20.170000 1.403057
20.170000 0.293681
20.170000 1.403084
20.170000 0.293551
20.170000 1.403068
20.170000 0.293839
20.170000 1.403110
20.170000 0.293794
20.170000 1.402742
20.170000 0.293681
20.170000 1.402971
20.170000 0.293859
20.170000 1.403102
20.170000 0.293868
20.170000 1.402930
20.170000 0.293806
20.170000 1.402824
20.170000 0.293871
20.170000 1.403037
20.170000 0.293900
20.170000 1.402876
20.170000 0.293892
20.170000 1.402824
20.170000 0.293837
20.170000 1.402921
20.170000 0.293892
20.170000 1.402947
20.170000 0.293806
20.170000 1.403049
20.170000 0.293818
20.170000 1.402738
20.170000 0.293842
20.170000 1.402776
20.170000 0.293707
20.170000 1.402999
20.170000 0.293770
20.170000 1.402786
20.170000 0.293749
20.170000 1.402716
20.170000 0.293665
20.170000 1.402910
20.170000 0.293685
20.170000 1.402962
20.170000 0.293618
20.170000 1.402889
20.170000 0.293540
20.170000 1.402703
20.170000 0.293696
20.170000 1.403080
20.170000 0.293764
20.170000 1.403032
20.170000 0.293785
20.170000 1.402744
20.170000 0.293492
20.170000 1.403137
20.170000 0.293822
20.170000 1.403138
20.170000 0.293495
20.170000 1.402898
20.170000 0.293628
20.170000 1.403127
20.170000 0.293883
20.170000 1.403110
20.170000 0.293700
20.170000 1.402969
20.170000 0.293788
20.170000 1.403045
20.170000 0.293909
20.170000 1.403082
20.170000 0.293872
20.170000 1.402945
20.170000 0.293897
20.170000 1.402969
20.170000 0.293909
20.170000 1.403058
20.170000 0.293805
20.170000 1.403133
20.170000 0.293854
20.170000 1.403076
20.170000 0.293849
20.170000 1.403022
20.170000 0.293554
20.170000 1.403085
20.170000 0.293827
20.170000 1.403161
20.170000 0.293759
20.170000 1.402940
20.170000 0.293746
20.170000 1.402980
20.170000 0.293915
20.170000 1.403063
20.170000 0.293650
20.170000 1.402825
20.170000 0.293599
20.170000 1.402889
20.170000 0.293836
20.170000 1.403175
20.170000 0.293713
20.170000 1.402891
20.170000 0.293855
20.170000 1.402678
20.170000 0.293695
20.170000 1.403119
20.170000 0.293775
20.170000 1.402761
20.170000 0.293834
20.170000 1.402812
20.170000 0.293504
20.170000 1.403020
20.170000 0.293880
20.170000 1.402798
20.170000 0.293800
20.170000 1.402882
20.170000 0.293561
20.170000 1.402878
20.170000 0.293854
20.170000 1.403050
20.170000 0.293859
20.170000 1.402922
20.170000 0.293660
20.170000 1.403173
20.170000 0.293909
20.170000 1.402970
20.170000 0.293754
20.170000 1.402937
20.170000 0.293709
20.170000 1.402797
20.170000 0.293928
20.170000 1.402875
20.170000 0.293732
20.170000 1.402848
20.170000 0.293712
20.170000 1.402964
20.170000 0.293852
20.170000 1.402688
20.170000 0.293540
20.170000 1.402712
20.170000 0.293667
20.170000 1.403070
20.170000 0.293804
20.170000 1.402946
20.170000 0.293587
20.170000 1.402780
20.170000 0.293577
20.170000 1.402698
20.170000 0.293713
20.170000 1.402961
20.170000 0.293497
20.170000 1.402941
20.170000 0.293471
20.170000 1.402841
20.170000 0.293809
20.170000 1.403100
20.170000 0.293661
20.170000 1.402984
20.170000 0.293632
20.170000 1.403010
20.170000 0.293546
20.170000 1.403084
20.170000 0.293796
20.170000 1.403100
20.170000 0.293759
20.170000 1.403055
20.170000 0.293551
20.170000 1.403018
20.170000 0.293901
20.170000 1.403112
20.170000 0.293846
20.170000 1.402903
20.170000 0.293767
20.173647 1.404325
20.173647 0.292767
20.173647 1.404465
20.173647 0.292942
20.173647 1.404479
20.173647 0.292818
20.173647 1.404343
20.173647 0.292890
20.173647 1.404038
20.173647 0.292953
20.173647 1.404444
20.173647 0.292956
20.173647 1.404224
20.173647 0.292970
20.173647 1.404522
20.173647 0.292869
20.173647 1.404416
20.173647 0.292789
20.173647 1.404495
20.173647 0.292883
20.173647 1.404049
20.173647 0.292868
20.173647 1.404373
20.173647 0.292831
20.173647 1.404432
20.173647 0.292862
20.173647 1.404547
20.173647 0.292725
20.173647 1.404286
20.173647 0.292632
20.173647 1.404320
20.173647 0.292953
20.173647 1.404437
20.173647 0.292710
20.173647 1.404160
20.173647 0.292674
20.173647 1.404162
20.173647 0.292861
20.173647 1.404543
20.173647 0.292741
20.173647 1.404250
20.173647 0.292903
20.173647 1.404067
20.173647 0.292727
20.173647 1.404487
20.173647 0.292812
20.173647 1.404166
20.173647 0.292884
20.173647 1.404188
20.173647 0.292549
20.173647 1.404395
20.173647 0.292890
20.173647 1.404162
20.173647 0.292815
20.173647 1.404263
20.173647 0.292591
20.173647 1.404264
20.173647 0.292719
20.173647 1.404428
20.173647 0.292859
20.173647 1.404295
20.173647 0.292689
20.173647 1.404235
20.173647 0.292948
20.173647 1.404360
20.173647 0.292810
20.173647 1.404300
20.173647 0.292743
20.173647 1.404130
20.173647 0.292956
20.173647 1.404255
20.173647 0.292819
20.173647 1.404247
20.173647 0.292757
20.173647 1.404293
20.173647 0.292900
20.173647 1.404487
20.173647 0.292702
20.173647 1.404140
20.173647 0.292731
20.173647 1.404419
20.173647 0.292872
20.173647 1.404181
20.173647 0.292575
20.173647 1.404069
20.173647 0.292666
20.173647 1.404481
20.173647 0.292863
20.173647 1.404187
20.173647 0.292558
20.173647 1.404244
20.173647 0.292560
20.173647 1.404182
20.173647 0.292838
20.173647 1.404455
20.173647 0.292609
20.173647 1.404326
20.173647 0.292577
20.173647 1.404272
20.173647 0.292873
20.173647 1.404489
20.173647 0.292750
20.173647 1.404432
20.173647 0.292717
20.173647 1.404455
20.173647 0.292561
20.173647 1.404443
20.173647 0.292870
20.173647 1.404484
20.173647 0.292824
20.173647 1.404207
20.173647 0.292696
20.173647 1.404361
20.173647 0.292893
20.173647 1.404481
20.173647 0.292898
20.173647 1.404494
20.173647 0.292822
20.173647 1.404227
20.173647 0.292913
20.173647 1.404430
20.173647 0.292937
20.173647 1.404280
20.173647 0.292911
20.173647 1.404049
20.173647 0.292894
20.173647 1.404338
20.173647 0.292940
20.173647 1.404365
20.173647 0.292870
20.173647 1.404552
20.173647 0.292870
20.173647 1.404188
20.173647 0.292908
20.173647 1.404221
20.173647 0.292816
20.173647 1.404157
20.173647 0.292839
20.173647 1.404064
20.173647 0.292840
20.173647 1.404044
20.173647 0.292858
20.173647 1.404390
20.173647 0.292776
20.173647 1.404253
20.173647 0.292739
20.173647 1.404173
20.173647 0.292638
20.173647 1.404218
20.173647 0.292839
20.173647 1.404394
20.173647 0.292722
20.173647 1.404322
20.173647 0.292635
20.173647 1.404033
20.173647 0.292677
20.173647 1.404481
20.173647 0.292815
20.173647 1.404444
20.173647 0.292739
20.173647 1.404170
20.173647 0.292515
20.173647 1.404516
20.173647 0.292879
20.173647 1.404534
20.173647 0.292546
20.173647 1.404294
20.173647 0.292699
20.173647 1.404491
20.173647 0.292930
20.173647 1.404484
20.173647 0.292734
20.173647 1.404345
20.173647 0.292841
20.173647 1.404345
20.173647 0.292950
20.173647 1.404456
20.173647 0.292904
20.173647 1.404313
20.173647 0.292940
20.173647 1.404382
20.173647 0.292950
20.173647 1.404432
20.173647 0.292696
20.173647 1.404505
20.173647 0.292896
20.173647 1.404450
20.173647 0.292962
20.173647 1.404400
20.173647 0.292575
20.173647 1.404466
20.173647 0.292870
20.173647 1.404529
20.173647 0.292939
20.173647 1.404328
20.173647 0.292832
20.173647 1.404375
20.173647 0.292840
20.173647 1.404442
20.173647 0.292660
20.173647 1.404225
20.173647 0.292552
20.173647 1.404135
20.173647 0.292907
20.173647 1.404556
20.173647 0.292549
20.173647 1.404308
20.173647 0.292845
20.173647 1.404049
20.173647 0.292791
20.173647 1.404516
20.173647 0.292665
20.173647 1.404134
20.173647 0.292855
20.173647 1.404141
20.173647 0.292632
20.173647 1.404440
20.173647 0.292847
20.173647 1.404047
20.173647 0.292853
20.173647 1.404236
20.173647 0.292538
20.173647 1.404326
20.173647 0.292958
20.173647 1.404441
20.173647 0.292869
20.173647 1.404287
20.173647 0.292649
20.173647 1.404458
20.173647 0.292967
20.173647 1.404408
20.173647 0.292912
20.173647 1.404292
20.173647 0.292724
20.173647 1.404050
20.173647 0.292948
20.173647 1.404305
20.173647 0.292780
20.173647 1.404277
20.173647 0.292756
20.173647 1.404227
20.173647 0.292973
20.173647 1.404216
20.173647 0.292737
20.173647 1.404194
20.173647 0.292748
20.173647 1.404370
20.173647 0.292889
20.173647 1.404131
20.173647 0.292537
20.173647 1.404056
20.173647 0.292699
20.173647 1.404452
20.173647 0.292925
20.173647 1.404027
20.173647 0.292645
20.173647 1.404175
20.173647 0.292612
20.173647 1.404526
20.173647 0.292768
20.173647 1.404352
20.173647 0.292539
20.173647 1.404319
20.173647 0.292507
20.173647 1.404216
20.173647 0.292867
20.173647 1.404473
20.173647 0.292691
20.173647 1.404434
20.173647 0.292660
20.173647 1.404370
20.173647 0.292622
20.173647 1.404467
20.173647 0.292819
20.173647 1.404467
20.173647 0.292782
20.173647 1.404098
20.173647 0.292529
20.173647 1.404409
20.173647 0.292932
20.173647 1.404491
20.173647 0.292870
20.173647 1.404082
20.173647 0.292775
20.173647 1.404279
20.173647 0.292909
20.173647 1.404458
20.173647 0.292924
20.173647 1.404473
20.173647 0.292847
20.173647 1.404552
20.173647 0.292907
20.173647 1.404387
20.173647 0.292943
20.173647 1.404420
20.173647 0.292949
20.173647 1.404141
20.173647 0.292876
20.173647 1.404256
20.173647 0.292927
20.173647 1.404289
20.173647 0.292847
20.173647 1.404520
20.173647 0.292855
20.173647 1.404075
20.173647 0.292875
20.173647 1.404126
20.173647 0.292755
20.173647 1.404353
20.173647 0.292807
20.173647 1.404177
20.173647 0.292786
20.173647 1.404100
20.173647 0.292735
20.173647 1.404202
20.173647 0.292728
20.173647 1.404338
20.173647 0.292650
20.173647 1.404260
20.173647 0.292524
20.173647 1.404064
20.173647 0.292753
20.173647 1.404449
20.173647 0.292790
20.173647 1.404394
20.173647 0.292705
20.173647 1.404096
20.173647 0.292569
20.173647 1.404507
20.173647 0.292848
20.173647 1.404518
20.173647 0.292547
20.173647 1.404249
20.173647 0.292624
20.173647 1.404509
20.173647 0.292911
20.173647 1.404481
20.173647 0.292658
20.173647 1.404332
20.173647 0.292784
20.173647 1.404453
20.173647 0.292945
20.173647 1.404473
20.173647 0.292839
20.173647 1.404339
20.173647 0.292902
20.173647 1.404106
20.173647 0.292949
20.173647 1.404442
20.173647 0.292898
20.173647 1.404533
20.173647 0.292977
20.173647 1.404533
20.173647 0.292864
20.173647 1.404424
20.173647 0.292743
20.173647 1.404490
20.173647 0.292877
20.173647 1.404034
20.173647 0.292858
20.173647 1.404363
20.173647 0.292755
20.173647 1.404421
20.173647 0.292858
20.173647 1.404551
20.173647 0.292612
20.173647 1.404274
20.173647 0.292775
20.173647 1.404299
20.173647 0.292944
20.173647 1.404437
20.173647 0.292835
20.173647 1.404157
20.173647 0.292719
20.173647 1.404137
20.173647 0.292846
20.173647 1.404538
20.173647 0.292725
20.173647 1.404233
20.173647 0.292961
20.173647 1.404087
20.173647 0.292707
20.173647 1.404478
20.173647 0.292815
20.173647 1.404129
20.173647 0.292876
20.173647 1.404201
20.173647 0.292524
20.173647 1.404380
20.173647 0.292902
20.173647 1.404190
20.173647 0.292855
20.173647 1.404270
20.173647 0.292605
20.173647 1.404243
20.173647 0.292977
20.173647 1.404423
20.173647 0.292894
20.173647 1.404296
20.173647 0.292698
20.173647 1.404519
20.173647 0.292953
20.173647 1.404350
20.173647 0.292806
20.173647 1.404285
20.173647 0.292747
20.173647 1.404152
20.173647 0.292959
20.173647 1.404215
20.173647 0.292804
20.173647 1.404237
20.173647 0.292756
20.173647 1.404312
20.173647 0.292900
20.173647 1.404100
20.173647 0.292690
20.173647 1.404123
20.173647 0.292725
20.173647 1.404426
20.173647 0.292869
20.173647 1.404195
20.173647 0.292508
20.173647 1.404094
20.173647 0.292655
20.173647 1.404493
20.173647 0.292611
20.173647 1.404230
20.173647 0.292534
20.173647 1.404262
20.173647 0.292544
20.173647 1.404185
20.173647 0.292847
20.173647 1.404481
20.173647 0.292628
20.173647 1.404349
20.173647 0.292596
20.173647 1.404292
20.173647 0.292875
20.173647 1.404489
20.173647 0.292766
20.173647 1.404441
20.173647 0.292732
20.173647 1.404444
20.173647 0.292633
20.173647 1.404438
20.173647 0.292882
20.173647 1.404485
20.173647 0.292836
20.173647 1.404047
20.173647 0.292716
20.173647 1.404344
20.173647 0.292898
20.173647 1.404477
20.173647 0.292905
20.173647 1.404479
20.173647 0.292835
20.173647 1.404210
20.173647 0.292913
20.173647 1.404420
20.173647 0.292939
20.173647 1.404266
20.173647 0.292919
20.173647 1.404296
20.173647 0.292889
20.173647 1.404321
20.173647 0.292938
20.173647 1.404352
20.173647 0.292866
20.173647 1.404034
20.173647 0.292867
20.173647 1.404160
20.173647 0.292902
20.173647 1.404201
20.173647 0.292805
20.173647 1.404075
20.173647 0.292833
20.173647 1.404091
20.173647 0.292829
20.173647 1.404022
20.173647 0.292835
20.173647 1.404352
20.173647 0.292766
20.173647 1.404273
20.173647 0.292717
20.173647 1.404193
20.173647 0.292587
20.173647 1.404197
20.173647 0.292821
20.173647 1.404408
20.173647 0.292739
20.173647 1.404339
20.173647 0.292665
20.173647 1.404027
20.173647 0.292653
20.173647 1.404488
20.173647 0.292821
20.173647 1.404457
20.173647 0.292691
20.173647 1.404190
20.173647 0.292541
20.173647 1.404516
20.173647 0.292887
20.173647 1.404545
20.173647 0.292572
20.173647 1.404304
20.173647 0.292720
20.173647 1.404474
20.173647 0.292934
20.173647 1.404483
20.173647 0.292763
20.173647 1.404346
20.173647 0.292856
20.173647 1.404272
20.173647 0.292950
20.173647 1.404447
20.173647 0.292920
20.173647 1.404300
20.173647 0.292949
20.173647 1.404437
20.173647 0.292953
20.173647 1.404428
20.173647 0.292671
20.173647 1.404503
20.173647 0.292894
20.173647 1.404385
20.173647 0.292888
20.173647 1.404393
20.173647 0.292599
20.173647 1.404457
20.173647 0.292868
20.173647 1.404535
20.173647 0.292813
20.177294 1.405464
20.177294 0.291955
20.177294 1.405767
20.177294 0.291986
20.177294 1.405610
20.177294 0.291976
20.177294 1.405406
20.177294 0.291926
20.177294 1.405666
20.177294 0.291980
20.177294 1.405702
20.177294 0.291911
20.177294 1.405796
20.177294 0.291910
20.177294 1.405508
20.177294 0.291943
20.177294 1.405559
20.177294 0.291860
20.177294 1.405786
20.177294 0.291877
20.177294 1.405467
20.177294 0.291876
20.177294 1.405392
20.177294 0.291914
20.177294 1.405538
20.177294 0.291817
20.177294 1.405635
20.177294 0.291779
20.177294 1.405549
20.177294 0.291719
20.177294 1.405586
20.177294 0.291888
20.177294 1.405764
20.177294 0.291755
20.177294 1.405687
20.177294 0.291620
20.177294 1.405408
20.177294 0.291741
20.177294 1.405846
20.177294 0.291851
20.177294 1.405801
20.177294 0.291868
20.177294 1.405517
20.177294 0.291563
20.177294 1.405885
20.177294 0.291907
20.177294 1.405888
20.177294 0.291575
20.177294 1.405642
20.177294 0.291698
20.177294 1.405873
20.177294 0.291962
20.177294 1.405856
20.177294 0.291703
20.177294 1.405707
20.177294 0.291840
20.177294 1.405811
20.177294 0.291990
20.177294 1.405840
20.177294 0.291869
20.177294 1.405706
20.177294 0.291947
20.177294 1.405519
20.177294 0.291995
20.177294 1.405813
20.177294 0.291996
20.177294 1.405893
20.177294 0.292017
20.177294 1.405902
20.177294 0.291912
20.177294 1.405785
20.177294 0.291869
20.177294 1.405865
20.177294 0.291928
20.177294 1.405440
20.177294 0.291917
20.177294 1.405746
20.177294 0.291899
20.177294 1.405808
20.177294 0.291909
20.177294 1.405915
20.177294 0.291704
20.177294 1.405668
20.177294 0.291613
20.177294 1.405709
20.177294 0.291872
20.177294 1.405808
20.177294 0.291742
20.177294 1.405567
20.177294 0.291557
20.177294 1.405767
20.177294 0.291934
20.177294 1.405922
20.177294 0.291618
20.177294 1.405660
20.177294 0.291880
20.177294 1.405400
20.177294 0.291823
20.177294 1.405880
20.177294 0.291701
20.177294 1.405535
20.177294 0.291988
20.177294 1.405518
20.177294 0.291675
20.177294 1.405808
20.177294 0.291884
20.177294 1.405425
20.177294 0.291910
20.177294 1.405605
20.177294 0.291573
20.177294 1.405704
20.177294 0.291988
20.177294 1.405809
20.177294 0.291916
20.177294 1.405655
20.177294 0.291733
20.177294 1.405899
20.177294 0.292007
20.177294 1.405769
20.177294 0.291953
20.177294 1.405665
20.177294 0.291755
20.177294 1.405403
20.177294 0.291985
20.177294 1.405703
20.177294 0.291842
20.177294 1.405663
20.177294 0.291794
20.177294 1.405550
20.177294 0.292000
20.177294 1.405609
20.177294 0.291843
20.177294 1.405599
20.177294 0.291800
20.177294 1.405691
20.177294 0.291945
20.177294 1.405451
20.177294 0.291725
20.177294 1.405491
20.177294 0.291771
20.177294 1.405794
20.177294 0.291916
20.177294 1.405535
20.177294 0.291619
20.177294 1.405451
20.177294 0.291709
20.177294 1.405854
20.177294 0.291924
20.177294 1.405562
20.177294 0.291611
20.177294 1.405612
20.177294 0.291613
20.177294 1.405552
20.177294 0.291883
20.177294 1.405812
20.177294 0.291633
20.177294 1.405728
20.177294 0.291598
20.177294 1.405624
20.177294 0.291926
20.177294 1.405858
20.177294 0.291766
20.177294 1.405787
20.177294 0.291732
20.177294 1.405786
20.177294 0.291603
20.177294 1.405819
20.177294 0.291880
20.177294 1.405848
20.177294 0.291839
20.177294 1.405617
20.177294 0.291607
20.177294 1.405767
20.177294 0.291982
20.177294 1.405858
20.177294 0.291918
20.177294 1.405552
20.177294 0.291819
20.177294 1.405646
20.177294 0.291953
20.177294 1.405828
20.177294 0.291967
20.177294 1.405842
20.177294 0.291915
20.177294 1.405532
20.177294 0.291954
20.177294 1.405756
20.177294 0.291987
20.177294 1.405596
20.177294 0.291984
20.177294 1.405545
20.177294 0.291922
20.177294 1.405649
20.177294 0.291977
20.177294 1.405685
20.177294 0.291907
20.177294 1.405928
20.177294 0.291907
20.177294 1.405492
20.177294 0.291937
20.177294 1.405540
20.177294 0.291850
20.177294 1.405763
20.177294 0.291871
20.177294 1.405490
20.177294 0.291866
20.177294 1.405412
20.177294 0.291894
20.177294 1.405697
20.177294 0.291808
20.177294 1.405653
20.177294 0.291760
20.177294 1.405568
20.177294 0.291675
20.177294 1.405567
20.177294 0.291872
20.177294 1.405776
20.177294 0.291771
20.177294 1.405702
20.177294 0.291649
20.177294 1.405398
20.177294 0.291721
20.177294 1.405853
20.177294 0.291856
20.177294 1.405813
20.177294 0.291828
20.177294 1.405535
20.177294 0.291543
20.177294 1.405886
20.177294 0.291916
20.177294 1.405898
20.177294 0.291551
20.177294 1.405654
20.177294 0.291717
20.177294 1.405871
20.177294 0.291967
20.177294 1.405855
20.177294 0.291719
20.177294 1.405711
20.177294 0.291855
20.177294 1.405798
20.177294 0.291933
20.177294 1.405843
20.177294 0.291888
20.177294 1.405701
20.177294 0.291957
20.177294 1.405599
20.177294 0.291991
20.177294 1.405811
20.177294 0.292009
20.177294 1.405413
20.177294 0.292023
20.177294 1.405902
20.177294 0.291908
20.177294 1.405792
20.177294 0.291842
20.177294 1.405860
20.177294 0.291976
20.177294 1.405461
20.177294 0.291908
20.177294 1.405738
20.177294 0.291852
20.177294 1.405798
20.177294 0.291906
20.177294 1.405919
20.177294 0.291800
20.177294 1.405657
20.177294 0.291720
20.177294 1.405694
20.177294 0.292003
20.177294 1.405808
20.177294 0.291752
20.177294 1.405544
20.177294 0.291622
20.177294 1.405734
20.177294 0.291922
20.177294 1.405919
20.177294 0.291804
20.177294 1.405644
20.177294 0.291902
20.177294 1.405403
20.177294 0.291806
20.177294 1.405873
20.177294 0.291684
20.177294 1.405542
20.177294 0.291955
20.177294 1.405529
20.177294 0.291654
20.177294 1.405796
20.177294 0.291895
20.177294 1.405458
20.177294 0.291902
20.177294 1.405614
20.177294 0.291588
20.177294 1.405688
20.177294 0.291997
20.177294 1.405811
20.177294 0.291914
20.177294 1.405658
20.177294 0.291690
20.177294 1.405587
20.177294 0.292006
20.177294 1.405774
20.177294 0.291955
20.177294 1.405664
20.177294 0.291762
20.177294 1.405402
20.177294 0.291985
20.177294 1.405692
20.177294 0.291913
20.177294 1.405656
20.177294 0.291797
20.177294 1.405569
20.177294 0.292004
20.177294 1.405569
20.177294 0.291828
20.177294 1.405588
20.177294 0.291798
20.177294 1.405707
20.177294 0.291944
20.177294 1.405533
20.177294 0.291697
20.177294 1.405474
20.177294 0.291765
20.177294 1.405801
20.177294 0.291914
20.177294 1.405512
20.177294 0.291911
20.177294 1.405474
20.177294 0.291699
20.177294 1.405865
20.177294 0.291593
20.177294 1.405596
20.177294 0.291590
20.177294 1.405628
